"asv","Kingdom","Phylum","Class","Order","Family","Genus"
"asv37","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Holdemanella"
"asv38","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Megasphaera"
"asv39","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Subdoligranulum"
"asv40","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Alloprevotella"
"asv41","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_UCG-001"
"asv42","Bacteria","Firmicutes","Clostridia","Clostridiales","Christensenellaceae","Christensenellaceae_R-7_group"
"asv43","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","CAG-56"
"asv44","Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XIII","Family_XIII_AD3011_group"
"asv45","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminiclostridium_9"
"asv46","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-013"
"asv47","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillibacter"
"asv48","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Intestinimonas"
"asv49","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus_1"
"asv50","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Mailhella"
"asv51","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-010"
"asv52","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Dorea"
"asv53","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Butyricicoccus"
"asv54","Bacteria","Firmicutes","Clostridia",NA,NA,NA
"asv55","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Tyzzerella"
"asv56","Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XIII","Mogibacterium"
"asv57","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Marinifilaceae","Odoribacter"
"asv58","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaerofilum"
"asv59","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Catenisphaera"
"asv60","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira"
"asv61","Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XIII","Family_XIII_UCG-001"
"asv62","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_AC2044_group"
"asv63","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae",NA
"asv64","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","UBA1819"
"asv65","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptococcaceae","Peptococcus"
"asv66","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_UCG-008"
"asv67","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Flavonifractor"
"asv68","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Fusicatenibacter"
"asv69","Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XIII",NA
"asv70","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Mitsuokella"
"asv71","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Howardella"
"asv72","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Eisenbergiella"
"asv73","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Sutterella"
"asv74","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Solobacterium"
"asv75","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Barnesiellaceae","Coprobacter"
"asv76","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminiclostridium_5"
"asv77","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellaceae_NK3B31_group"
"asv78","Bacteria","Tenericutes","Mollicutes","Mollicutes_RF39",NA,NA
"asv79","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_ND3007_group"
"asv80","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Barnesiellaceae","Barnesiella"
"asv81","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Clostridium_sensu_stricto_1"
"asv82","Bacteria","Synergistetes","Synergistia","Synergistales","Synergistaceae","Synergistes"
"asv83","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Coprococcus_1"
"asv84","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptococcaceae",NA
"asv85","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","GCA-900066575"
"asv86","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Candidatus_Soleaferrea"
"asv87","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Klebsiella"
"asv88","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-007"
"asv89","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Tyzzerella_4"
"asv90","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Anaerostipes"
"asv91","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Marvinbryantia"
"asv92","Bacteria","Synergistetes","Synergistia","Synergistales","Synergistaceae","Cloacibacillus"
"asv93","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Bilophila"
"asv94","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Weeksellaceae","Cloacibacterium"
"asv95","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"asv96","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_FCS020_group"
"asv97","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Parasutterella"
"asv98","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales",NA,NA
"asv99","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Dialister"
"asv100","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-009"
"asv101","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Fournierella"
"asv102","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Ellin6055"
"asv103","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Caproiciproducens"
"asv104","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Porphyromonadaceae",NA
"asv105","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodospirillales",NA,NA
"asv106","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Hungatella"
"asv107","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae",NA
"asv108","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Veillonella"
"asv109","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_vadinBB60_group",NA
"asv110","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminiclostridium"
"asv111","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Angelakisella"
"asv112","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","DTU089"
"asv113","Bacteria","Firmicutes","Clostridia","Clostridiales","Eubacteriaceae","Eubacterium"
"asv114","Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XI","Parvimonas"
"asv115","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales",NA,NA
"asv116","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae",NA
"asv117","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Muribaculaceae",NA
"asv118","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Pseudocitrobacter"
"asv119","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","UC5-1-2E3"
"asv120","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Herbinix"
"asv121","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Syntrophococcus"
"asv122","Bacteria","Firmicutes",NA,NA,NA,NA
"asv123","Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium"
"asv124","Bacteria","Firmicutes","Clostridia","B55-F-B-G02",NA,NA
