"asv","Kingdom","Phylum","Class","Order","Family","Genus"
"asv1","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_9"
"asv2","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Alloprevotella"
"asv3","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Acidaminococcaceae","Phascolarctobacterium"
"asv4","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_2"
"asv5","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"asv6","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"asv7","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_NK4A136_group"
"asv8","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae",NA
"asv9","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA
"asv10","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Sutterella"
"asv11","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Escherichia/Shigella"
"asv12","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus"
"asv13","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-002"
"asv14","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Roseburia"
"asv15","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Faecalibacterium"
"asv16","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus_2"
"asv17","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Desulfovibrio"
"asv18","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA
"asv19","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcus_1"
"asv20","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Subdoligranulum"
"asv21","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospira"
"asv22","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnospiraceae_UCG-010"
"asv23","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoclostridium"
"asv24","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_NK4A214_group"
"asv25","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Tannerellaceae","Parabacteroides"
"asv26","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia"
"asv27","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Negativibacillus"
"asv28","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Dorea"
"asv29","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Holdemanella"
"asv30","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Coprococcus_3"
"asv31","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Anaerofilum"
"asv32","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Flavonifractor"
"asv33","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Coprococcus_2"
"asv34","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Marinifilaceae","Odoribacter"
"asv35","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-014"
"asv36","Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XIII","Family_XIII_UCG-001"
"asv37","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","GCA-900066575"
"asv38","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes"
"asv39","Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XIII","Family_XIII_AD3011_group"
"asv40","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminiclostridium_5"
"asv41","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_vadinBB60_group",NA
"asv42","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillibacter"
"asv43","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Mailhella"
"asv44","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Clostridium_sensu_stricto_1"
"asv45","Bacteria","Proteobacteria","Gammaproteobacteria","Pasteurellales","Pasteurellaceae","Haemophilus"
"asv46","Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus"
"asv47","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-005"
"asv48","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-003"
"asv49","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Turicibacter"
"asv50","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae","Bilophila"
"asv51","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","UBA1819"
"asv52","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptococcaceae",NA
"asv53","Bacteria","Lentisphaerae","Lentisphaeria","Victivallales","Victivallaceae",NA
"asv54","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae",NA
"asv55","Bacteria","Proteobacteria","Deltaproteobacteria","Desulfovibrionales","Desulfovibrionaceae",NA
"asv56","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotellaceae_NK3B31_group"
"asv57","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Caulobacter"
"asv58","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Barnesiellaceae","Coprobacter"
"asv59","Archaea","Euryarchaeota","Methanobacteria","Methanobacteriales","Methanobacteriaceae","Methanobrevibacter"
"asv60","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminiclostridium_6"
"asv61","Eukaryota",NA,NA,NA,NA,NA
"asv62","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales",NA,NA
"asv63","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"asv64","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Oscillospira"
"asv65","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Candidatus_Soleaferrea"
"asv66","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-013"
"asv67","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Romboutsia"
"asv68","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Sellimonas"
"asv69","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Marinifilaceae","Butyricimonas"
"asv70","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminiclostridium_9"
"asv71","Bacteria","Tenericutes","Mollicutes","Anaeroplasmatales","Anaeroplasmataceae","Anaeroplasma"
"asv72","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Parasutterella"
"asv73","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Veillonella"
"asv74","Archaea","Euryarchaeota","Thermoplasmata","Methanomassiliicoccales","Methanomethylophilaceae","Candidatus_Methanogranum"
"asv75","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Catenisphaera"
"asv76","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-008"
"asv77","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","GCA-900066225"
"asv78","Bacteria","Bacteroidetes","Bacteroidia",NA,NA,NA
"asv79","Archaea","Euryarchaeota","Thermoplasmata","Methanomassiliicoccales","Methanomethylophilaceae","Candidatus_Methanomethylophilus"
"asv80","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Eisenbergiella"
"asv81","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Anaerostipes"
"asv82","Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Akkermansiaceae","Akkermansia"
"asv83","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Dialister"
"asv84","Bacteria","Actinobacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium"
"asv85","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-010"
"asv86","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Hydrogenoanaerobacterium"
"asv87","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae",NA
"asv88","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Hungatella"
