"asv","Kingdom","Phylum","Class","Order","Family","Genus"
"asv22","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Paeniclostridium"
"asv23","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Geobacillus"
"asv24","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cytophagaceae","Rhodocytophaga"
"asv25","Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Planomicrobium"
"asv26","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Cellulomonadaceae","Cellulomonas"
"asv27","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Bacillus"
"asv28","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Hymenobacteraceae","Adhaeribacter"
"asv29","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella_7"
"asv30","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Paracoccus"
"asv31","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Clostridium_sensu_stricto_1"
"asv32","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Fusobacteriaceae","Fusobacterium"
"asv33","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Granulicatella"
"asv34","Bacteria","Actinobacteria","Actinobacteria","Actinomycetales","Actinomycetaceae","Actinomyces"
"asv35","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Salinimicrobium"
"asv36","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides"
"asv37","Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"asv38","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae",NA
"asv39","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prevotellaceae","Prevotella"
"asv40","Bacteria","Firmicutes","Bacilli","Bacillales","Planococcaceae","Planococcus"
"asv41","Eukaryota","Euglenozoa","Euglenida","Aphagea","Aphagea_fa","Distigma"
"asv42","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Delftia"
"asv43","Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XI","Anaerococcus"
"asv44","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae",NA
"asv45","Bacteria","Proteobacteria",NA,NA,NA,NA
"asv46","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae",NA
"asv47","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Ruminococcaceae_UCG-010"
"asv48","Bacteria","Fusobacteria","Fusobacteriia","Fusobacteriales","Leptotrichiaceae","Leptotrichia"
"asv49","Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Clostridium_sensu_stricto_6"
"asv50","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Cellulosilyticum"
"asv51","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Lachnoclostridium"
"asv52","Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Erysipelotrichaceae","Turicibacter"
"asv53","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Chelatococcus"
"asv54","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Massilia"
"asv55","Bacteria","Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae",NA
"asv56","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Mitochondria",NA
"asv57","Bacteria","Proteobacteria","Gammaproteobacteria","Legionellales","Legionellaceae","Legionella"
"asv58","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Enterobacter"
"asv59","Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales",NA,NA
"asv60","Bacteria","Firmicutes","Clostridia","Clostridiales","Peptostreptococcaceae","Terrisporobacter"
"asv61","Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales",NA,NA
"asv62","Bacteria","Firmicutes","Clostridia","Clostridiales","Lachnospiraceae","Blautia"
"asv63","Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Burkholderiaceae","Noviherbaspirillum"
"asv64","Bacteria","FBP",NA,NA,NA,NA
"asv65","Bacteria","Firmicutes","Negativicutes","Selenomonadales","Veillonellaceae","Megamonas"
"asv66","Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium"
"asv67","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Jeotgalicoccus"
"asv68","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Devosiaceae","Devosia"
"asv69","Bacteria","Firmicutes","Bacilli","Lactobacillales","Leuconostocaceae","Weissella"
"asv70","Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriaceae","Arcticibacter"
"asv71","Bacteria","Firmicutes","Bacilli","Lactobacillales","Aerococcaceae","Aerococcus"
"asv72","Eukaryota","Euglenozoa",NA,NA,NA,NA
"asv73","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Aminobacter"
"asv74","Bacteria","Epsilonbacteraeota","Campylobacteria","Campylobacterales","Campylobacteraceae","Campylobacter"
"asv75","Bacteria","Proteobacteria","Gammaproteobacteria","Aeromonadales","Succinivibrionaceae","Ruminobacter"
"asv76","Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Caulobacteraceae","Brevundimonas"
"asv77","Eukaryota","Euglenozoa","Euglenida",NA,NA,NA
"asv78","Bacteria","Firmicutes","Clostridia","Clostridiales","Family_XI","Tissierella"
"asv79","Eukaryota","Euglenozoa","Euglenida","Aphagea","Aphagea_fa",NA
"asv80","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae",NA
"asv81","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae",NA
"asv82","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae",NA
"asv83","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Falsochrobactrum"
"asv84","Bacteria","Firmicutes","Bacilli","Lactobacillales",NA,NA
"asv85","Bacteria","Firmicutes","Bacilli","Lactobacillales","Carnobacteriaceae","Alkalibacterium"
"asv86","Bacteria","Firmicutes","Bacilli","Bacillales","Staphylococcaceae","Salinicoccus"
"asv87","Bacteria","Firmicutes","Bacilli","Bacillales","Bacillaceae","Aeribacillus"
"asv88","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacteriales","Enterobacteriaceae","Escherichia/Shigella"
"asv89","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae",NA
"asv90","Bacteria","Actinobacteria","Actinobacteria","Propionibacteriales","Propionibacteriaceae","Friedmanniella"
"asv91","Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rubellimicrobium"
"asv92","Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","Belliella"
"asv93","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Xanthomonadaceae","SN8"
"asv94","Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales",NA,NA
"asv95","Eukaryota","Phragmoplastophyta","Embryophyta","Ericales","Ericales_fa","Dracophyllum"
"asv96","Bacteria","Proteobacteria","Alphaproteobacteria",NA,NA,NA
"asv97","Bacteria","Actinobacteria","Actinobacteria","Micrococcales","Micrococcaceae","Nesterenkonia"
"asv98","Bacteria","Firmicutes","Clostridia","Clostridiales","Ruminococcaceae","Subdoligranulum"
"asv99","Eukaryota","Phragmoplastophyta","Embryophyta",NA,NA,NA
